24.25486884,0.81892941
24.56233861,0.82773424
24.84074231,0.82888331
25.08299159,0.82299191
25.27668839,0.81609167
25.37647187,0.81590891
25.38482882,0.82359263
25.30220826,0.83153544
25.12046201,0.83123996
24.82388422,0.8212901
24.41121532,0.80615177
23.90059156,0.78940073
23.27454955,0.7720991
22.59914037,0.75974819
21.82706143,0.76147912
20.98611839,0.77335869
20.11134986,0.77762849
19.21094223,0.76720336
18.27475528,0.75236016
17.27677392,0.74178938
16.21028138,0.73835599
15.0809102,0.7459269
13.88161926,0.77609217
12.58848833,0.82747839
11.21054471,0.8760732
9.7592245,0.9051332
8.25378259,0.92193615
6.69482935,0.93057392
5.05918421,0.90398651
3.32663409,0.80947895
1.4710854,0.69863017
-0.53221787,0.72831296
-2.65199416,1.03380087
-4.68180098,1.52800865
-6.08464095,1.88614503
-6.39324636,1.81802167
-5.62288742,1.35501434
-4.33099069,0.83484887
-2.99489045,0.58541191
-1.81178762,0.63806645
-0.68545704,0.78441004
0.45693417,0.84856877
1.60178233,0.82225073
2.72421975,0.78325893
3.81848909,0.77389858
4.86957602,0.7734368
5.87832308,0.75098852
6.78931338,0.71408139
7.58160373,0.70141166
8.26971814,0.73865931
8.83671366,0.80887298
9.32622292,0.86875823
9.74586929,0.89135929
10.06704869,0.8872868
10.33421306,0.88724405
10.50047573,0.9109212
10.62235118,0.94895049
10.63864576,0.97337208
10.78162273,0.97132771
10.85706075,0.96108379
10.92383347,0.97063713
10.95686193,1.0130401
10.92528622,1.08021849
10.83841325,1.14641964
10.7164501,1.18134839
10.58726048,1.17705679
10.43162415,1.14966454
10.21754918,1.12614094
9.95956343,1.1284683
9.61873898,1.15683873
9.28404366,1.18098867
8.98425495,1.16492702
8.72064668,1.10190317
8.42138189,1.03125592
8.11381165,0.9816699
7.74974454,0.94726118
7.35376442,0.8907773
6.88217972,0.78180128
6.37983603,0.64244719
5.82365977,0.52137933
5.22754925,0.4449568
4.61861923,0.3917234
4.096507,0.31215531
3.73826959,0.18462091
3.47386351,0.05381443
3.35560964,0.01474092
3.34123192,0.14945076
3.52919478,0.44384978
3.80193078,0.7461942
4.06595501,0.86661214
4.09611711,-0.47741552
3.58406502,-1.35960649
2.58366319,1.26063484
1.11942189,1.47112908
-0.44719882,2.98021783
-1.88804893,2.7686581
-3.01084108,2.25787044
-3.7164137,2.24198453
-4.03231029,1.6597503
-4.07634607,1.47156502
-3.9607843,0.15078124
-3.83170952,-0.10513715
-3.74766084,-0.92772716
-3.68360087,-0.9573316
-3.59968176,-1.61308389
-3.42215729,-2.48862804
-3.17091998,-3.76125447
-2.89485119,-4.44341063
-2.60143895,-5.85020016
-2.25210562,-7.44263629
-1.82946601,-9.05676739
-1.36099384,-10.48796417
-0.86535187,-11.8004712
-0.34731866,-12.88977763
0.18872149,-13.670756
0.7175051,-14.33728608
1.268103,-15.07403643
1.77111,-15.94891134
2.2143731,-16.44011903
2.73551406,-16.50720316
3.23445545,-17.3981917
3.70371252,-17.93743734
4.19069272,-18.24320557
4.63262138,-19.09525641
5.01308683,-19.80456548
5.37572935,-20.11334293
5.70286694,-20.58989172
6.03833672,-21.32085466
6.36685619,-22.10389024
6.71367456,-22.63983259
7.08774839,-23.13769773
7.48614124,-24.3509184
7.87072684,-25.19161606
8.23845877,-25.85088859
8.55661017,-27.14018725
8.83764321,-28.0332031
9.07803374,-29.07352474
9.28027929,-30.24656156
9.4403719,-31.27573286
9.53898012,-31.98764241
9.56707702,-32.58538593
9.57129923,-32.87016471
9.57109563,-33.63654244
9.58346069,-34.39792157
9.6312563,-34.85780222
9.7226689,-35.48582906
9.85942734,-35.99121714
10.04750771,-36.68683619
10.29898307,-37.09518953
10.59331621,-37.89973743
10.93878814,-38.49849466
11.3422482,-39.49087589
11.82607528,-40.34429218
12.39759741,-41.60917908
12.97218725,-43.13301292
13.53813292,-44.46737854
14.1639434,-45.74842365
14.84665483,-47.33728071
15.648197,-49.41311648
16.52044641,-51.37661529
17.32486992,-53.40325295
18.13507399,-55.87743929
18.87840552,-58.50627395
19.56747408,-61.11773004
20.24494525,-64.20508813
20.9312164,-67.36672803
21.61699513,-69.55814535
22.250572,-72.42988431
22.80136109,-76.89822154
23.32757466,-76.71622803
23.80317359,-80.80871155
24.25696102,-81.88258108
24.63107586,-84.03286997
