23.67704215,0.84036768
24.06728809,0.85239068
24.43883099,0.85732917
24.72599471,0.85846303
24.89621742,0.85931334
24.96815188,0.85915863
24.88607232,0.85531961
24.66092831,0.84664445
24.24497436,0.83765793
23.58981571,0.83408054
22.68368465,0.83353166
21.53453438,0.84001897
20.13416118,0.87369873
18.41821176,0.96959827
16.44287048,1.12191758
14.28895364,1.25633255
12.12748409,1.3021673
10.00292627,1.31340765
7.93353787,1.43927697
5.99709771,1.7516583
4.44217046,2.06857958
3.63976169,2.08902095
3.66567876,1.69433226
4.15686455,1.09832551
4.61408575,0.6590142
4.90949673,0.55038924
5.16676752,0.66330035
5.52626501,0.79473341
6.00332727,0.84458515
6.62747804,0.83485806
7.37487541,0.81868443
8.19027137,0.81688119
8.98974349,0.81401576
9.79362589,0.78982197
10.52606668,0.75632363
11.06331318,0.75377528
11.37145333,0.80794144
11.49340774,0.9068743
11.46977274,1.01235106
11.34513014,1.08234915
11.15652788,1.09910809
10.87963905,1.08824771
10.48265262,1.10144695
9.96705979,1.16991349
9.38539194,1.27568953
8.92558423,1.37013886
8.5694865,1.41666368
8.35737769,1.40057989
8.28597271,1.32699993
8.31843056,1.22801204
8.32967772,1.14558962
8.25052684,1.1007431
8.01413504,1.08388198
7.60949988,1.08137389
7.1046598,1.07105896
6.48335812,1.0477674
5.74766212,1.02488584
4.9098069,0.99537464
4.01086587,0.94801313
3.11433669,0.84730156
2.28426072,0.68172769
1.56240526,0.47990793
0.96262234,0.28368242
0.4934514,0.1185597
0.15051862,-0.00257097
-0.0193672,-0.06093739
-0.0657284,-0.0347249
0.03574433,0.08339091
0.29821474,0.27772138
0.73158804,0.4981915
1.08089115,0.65835657
1.18608506,0.69990421
0.86784568,-0.09219001
0.00770185,-0.29261492
-1.47057855,3.01202765
-3.1388514,3.98319395
-4.62880112,4.17399886
-5.59564965,4.40090223
-5.92091751,3.7845378
-5.80718675,2.92502062
-5.32617556,2.13458943
-4.74405777,0.62214921
-4.17425499,-0.98326856
-3.57872828,-2.06337713
-2.95090215,-4.30780063
-2.36014258,-5.09599368
-1.79766832,-7.65908308
-1.28886865,-8.2018043
-0.74961802,-10.10556773
-0.13305598,-11.52257465
0.56339618,-13.52266849
1.29693253,-14.42347434
2.01282148,-16.35295571
2.66952673,-16.85479475
3.30618861,-18.41813769
3.8378137,-19.2044651
4.51033327,-19.82301307
5.12655036,-20.05047711
5.72343009,-21.12068898
6.27932339,-20.91071861
6.77078903,-22.67157753
7.21982936,-22.74119129
7.63274367,-24.1282292
8.0506695,-24.70455848
8.47835112,-25.02338041
8.90060567,-25.83910699
9.32447946,-26.73418095
9.66680289,-27.38170743
9.90794533,-27.92207131
10.11757272,-27.8581333
10.32555394,-28.81535447
10.44476841,-28.65135789
10.67878866,-29.46492749
10.91248042,-30.11159488
11.12384635,-31.32975398
11.41569646,-31.61802857
11.74457462,-33.13471759
12.13358184,-33.65028051
12.58713496,-35.23520805
13.0709198,-36.13185506
13.57890715,-38.18344132
14.14683179,-39.28051102
14.72666027,-41.85988258
15.38141539,-44.12078608
16.08447637,-46.76409586
16.82647413,-49.63899931
17.63438947,-52.3570332
18.40883691,-55.7873403
19.26108401,-59.21394921
19.99271146,-62.51755472
20.78468033,-66.69828288
21.48921577,-72.16998452
22.15899659,-73.45606186
22.85089863,-77.88747474
23.4625905,-81.34186537
24.01638903,-84.02789326
24.47012485,-87.59782095
24.87064731,-88.75907338
25.18746377,-91.36642619
