5.68911149,-2.19582317
5.28446304,-0.06732783
4.32345857,-2.12161911
2.79970192,3.56211766
1.14290963,2.41883063
-0.28777537,4.38053677
-1.28790421,3.90471244
-1.79093191,2.25769145
-1.82579985,2.40673145
-1.55755792,0.98639583
-1.20358513,0.43424696
-0.9278424,-0.99633649
-0.70768766,-1.35354528
-0.40027791,-3.07864381
0.06934527,-5.72962569
0.62376087,-6.54004999
1.15934449,-8.18578058
1.67538442,-9.73026923
2.2158723,-10.91799325
2.80061574,-11.81107393
3.41301065,-13.05706659
4.02438772,-14.41989495
4.61620414,-14.90668258
5.18695601,-16.50199365
5.70560029,-17.6157107
6.18930544,-18.09261529
6.69976322,-19.27018358
7.10385543,-20.12280615
7.51078631,-20.7177187
7.93115796,-20.85646642
8.27590676,-21.77283409
8.65699979,-22.14550678
8.95152125,-22.12879316
9.246499,-22.93305473
9.53986688,-23.25409234
9.87089364,-23.53633821
10.14978178,-24.31840615
10.41727175,-24.7500043
10.65406511,-24.84905999
10.84913909,-25.2714926
11.0557023,-26.16175138
11.24236922,-27.25704797
11.44329704,-28.45545273
11.71298708,-30.01950391
12.05850111,-32.14298989
12.46927192,-33.31407938
12.94727575,-34.95318481
13.35310514,-37.05951315
13.83530472,-37.94794727
14.35182848,-39.61189434
14.860519,-41.82981352
15.39655685,-43.17950513
16.06112595,-45.17797465
16.65085665,-48.4064576
17.39052892,-51.18389247
18.15243774,-53.65238878
18.94887938,-59.91314491
19.8050293,-61.89345737
20.58739875,-63.57132141
21.45618172,-68.0256404
22.26157986,-70.72941121
23.00653861,-74.56747233
23.71562585,-77.62322248
24.42295163,-82.24962878
25.1267655,-85.7273656
25.74260492,-89.30357305
26.22992431,-92.7848386
26.61421309,-95.22715793
26.93912538,-97.79998934
27.20107146,-100.15689661
27.41346245,-101.3538542
27.51387713,-101.39189686
27.46209394,-101.36567765
27.23304973,-98.09242201
26.83228522,-94.66996939
26.17331234,-89.63474741
25.23238968,-83.03855698
23.92264568,-73.45556376
22.18194586,-62.77634318
20.0529516,-50.13632823
17.60987239,-37.05131747
14.94209628,-25.30643062
12.15536001,-17.05945637
9.32662677,-11.150317
6.40944598,-7.42219586
3.29424489,1.11065603
-0.03568705,1.41210377
-3.29312317,2.0853912
-5.74497573,2.73656248
-6.57232673,2.83713648
-5.72861766,2.18067508
-3.79449684,1.12452405
-1.84376553,0.31864898
-0.42291753,0.13788815
0.44134933,0.43293372
1.03946548,0.79965674
1.74947718,0.95736894
2.67733625,0.88711111
3.68918408,0.73629053
4.58818798,0.65316824
5.28235919,0.69054324
5.71907864,0.80803014
5.86491958,0.92545154
5.89013061,0.99186381
6.02566837,1.01991138
6.21248819,1.04673933
6.42970006,1.08706694
6.65673945,1.12874675
6.77923806,1.14869263
6.72307569,1.1444764
6.54313927,1.15087806
6.29593608,1.21958123
5.98561663,1.37312771
5.68034904,1.57443468
5.44462558,1.7509301
5.36621439,1.83964431
5.44567543,1.81908778
5.64390115,1.72991819
5.86892633,1.63859043
6.04032939,1.58795646
6.1068014,1.52776671
6.19428397,1.38626179
6.27977522,1.15156018
6.19869871,0.88768256
5.8591346,0.61411323
5.29663502,0.28569014
4.70065227,-0.11832258
4.229761,-0.50300279
4.07013544,-0.69813047
4.10465332,-0.60127703
4.34177046,-0.23264927
4.64834474,0.30134829
4.88615795,0.82876316
5.1163045,1.15424267
5.39297807,1.16488214
5.71390547,0.94398476
