loss,val_loss
314.7295227050781,203.65977478027344
269.6915283203125,241.0079803466797
241.62753295898438,258.079833984375
222.8524627685547,244.62054443359375
208.85409545898438,232.9744110107422
198.4108123779297,217.5083465576172
189.48809814453125,203.4633026123047
179.0203094482422,189.11300659179688
172.0198516845703,162.6553955078125
163.567138671875,154.80526733398438
154.81170654296875,144.37960815429688
147.05117797851562,135.06442260742188
137.69061279296875,129.42819213867188
131.8435516357422,120.48201751708984
122.10795593261719,117.27198791503906
115.84565734863281,112.69910430908203
108.21102142333984,107.38744354248047
104.30847930908203,105.91973114013672
98.34138488769531,111.22555541992188
93.45645904541016,111.27338409423828
88.80406951904297,105.64103698730469
84.1317367553711,107.79830932617188
78.40309143066406,112.16822814941406
77.44441223144531,125.45034790039062
73.32510375976562,126.257080078125
67.97103118896484,124.37030029296875
65.10771179199219,128.3972625732422
64.514892578125,126.66455078125
61.54517364501953,132.86273193359375
60.433074951171875,145.68411254882812
57.959110260009766,154.48158264160156
55.33171844482422,149.09530639648438
53.82940673828125,170.15049743652344
53.321434020996094,170.26425170898438
52.377689361572266,179.54928588867188
50.457401275634766,160.6801300048828
49.021949768066406,160.15682983398438
47.453189849853516,163.08543395996094
46.38047409057617,163.4744415283203
45.44285583496094,163.58250427246094
44.617088317871094,164.1774139404297
44.17635726928711,172.52780151367188
43.59773635864258,147.1814422607422
41.9216423034668,156.23419189453125
40.791748046875,145.20689392089844
40.51456069946289,138.03384399414062
39.36993408203125,140.12274169921875
38.931827545166016,134.4585418701172
39.50925827026367,138.17694091796875
37.40503692626953,142.25518798828125
37.34669494628906,126.73468017578125
36.98439407348633,129.50099182128906
36.909088134765625,123.9393081665039
35.97402572631836,117.97437286376953
35.65253829956055,128.18783569335938
35.63016128540039,129.4258575439453
34.64417266845703,127.54061126708984
34.68974685668945,129.5769805908203
33.845523834228516,128.6520538330078
33.889732360839844,118.19603729248047
33.66991424560547,120.63087463378906
32.75949478149414,116.56881713867188
32.834651947021484,108.19314575195312
31.85824203491211,119.72258758544922
32.29180908203125,111.31473541259766
31.664745330810547,113.63289642333984
31.178316116333008,111.48392486572266
31.807109832763672,112.67609405517578
31.290008544921875,112.75888061523438
31.490699768066406,108.48336791992188
30.67748260498047,106.81932067871094
31.014835357666016,107.24375915527344
30.506406784057617,102.45501708984375
31.02897834777832,103.37230682373047
31.239959716796875,112.07888793945312
30.102365493774414,105.71996307373047
30.063261032104492,106.07067108154297
30.254884719848633,103.66871643066406
29.89754295349121,107.92095184326172
29.55929183959961,100.38909912109375
28.848722457885742,101.21659088134766
29.3426456451416,98.56598663330078
29.729848861694336,113.18167877197266
29.580305099487305,110.40565490722656
29.23609733581543,100.1390380859375
29.004104614257812,101.34205627441406
29.285503387451172,96.02725219726562
29.148107528686523,95.24752044677734
29.122394561767578,103.48745727539062
29.103044509887695,105.00090789794922
28.83989906311035,102.5822982788086
28.46004295349121,108.2572250366211
28.894683837890625,104.59371948242188
29.432647705078125,107.08634948730469
28.25469398498535,100.94535827636719
28.926570892333984,104.12934112548828
28.280099868774414,103.22869110107422
28.498310089111328,98.8357162475586
28.907672882080078,101.74284362792969
28.813724517822266,95.18180084228516
28.3975830078125,93.41095733642578
28.607133865356445,102.97406768798828
28.86100959777832,110.37751007080078
28.52592658996582,110.87651062011719
28.44690704345703,101.8536605834961
28.185997009277344,98.70787811279297
28.429494857788086,97.8692626953125
28.064556121826172,100.47339630126953
28.16248321533203,104.19507598876953
28.808551788330078,102.74850463867188
28.052982330322266,97.38172912597656
27.904447555541992,94.46388244628906
27.801069259643555,101.90110778808594
28.23021697998047,102.10026550292969
27.665613174438477,98.49002838134766
27.623764038085938,103.61052703857422
27.62843132019043,96.9366226196289
27.8592529296875,102.49324035644531
27.373735427856445,103.65678405761719
27.75843620300293,105.11486053466797
27.851015090942383,105.56048583984375
