loss,val_loss
211.57933044433594,309.2873840332031
190.65472412109375,241.7034149169922
177.76004028320312,211.1997833251953
163.564697265625,174.9576416015625
153.39366149902344,161.17808532714844
144.06736755371094,145.87225341796875
136.83840942382812,135.4385528564453
131.57594299316406,129.03515625
126.12937927246094,119.11212921142578
121.247802734375,112.69068908691406
114.91819763183594,108.79882049560547
110.46885681152344,106.01589965820312
105.94435119628906,87.42623138427734
102.05555725097656,77.4967269897461
97.94043731689453,80.41150665283203
94.91030883789062,79.91787719726562
91.12345123291016,70.65788269042969
86.29039764404297,61.05669021606445
82.5965805053711,58.886566162109375
77.93441772460938,57.3083381652832
74.89354705810547,55.6905403137207
71.6785659790039,52.878692626953125
70.39791107177734,53.849159240722656
69.14070129394531,52.54597091674805
66.26001739501953,52.4520378112793
64.05980682373047,51.909523010253906
60.28717803955078,52.262027740478516
57.71445846557617,53.720035552978516
54.60152053833008,52.15732192993164
53.230648040771484,49.67546081542969
50.75017547607422,50.863792419433594
49.77187728881836,53.04155349731445
48.943607330322266,53.99569320678711
47.31051254272461,51.09273910522461
46.24732971191406,48.6514778137207
44.004337310791016,48.56303405761719
42.545928955078125,48.80463409423828
42.086883544921875,54.145267486572266
41.545318603515625,68.7199478149414
40.06853485107422,63.31124496459961
38.16286087036133,63.95836639404297
37.97614669799805,60.51597595214844
35.84015655517578,53.500030517578125
35.42835235595703,58.079261779785156
35.65032958984375,52.693519592285156
34.49689483642578,48.023048400878906
33.62578582763672,55.265106201171875
32.53871154785156,51.93869400024414
31.875106811523438,55.772491455078125
31.553726196289062,65.09776306152344
31.200525283813477,57.4929084777832
29.907772064208984,68.68980407714844
29.815988540649414,59.3480110168457
29.651206970214844,67.73358917236328
29.29583740234375,55.830657958984375
28.929162979125977,67.70545959472656
28.202640533447266,108.51051330566406
28.201583862304688,54.58682632446289
28.413917541503906,68.94915771484375
27.320690155029297,48.57147979736328
26.743446350097656,57.43354415893555
26.63669204711914,98.60710144042969
26.580034255981445,58.444862365722656
26.70125961303711,53.15398406982422
26.043155670166016,53.79570770263672
26.205408096313477,54.71043395996094
