loss,val_loss
127.10100555419922,115.85102081298828
97.6281967163086,111.24785614013672
87.41067504882812,107.55304718017578
80.03900909423828,112.24052429199219
75.22664642333984,99.59323120117188
68.12447357177734,72.9703140258789
63.404109954833984,67.48238372802734
58.82563018798828,55.96524429321289
54.52840805053711,58.943851470947266
50.2427864074707,53.30136489868164
45.05240249633789,61.642086029052734
41.742435455322266,73.16761016845703
39.2387580871582,70.41828155517578
37.827938079833984,105.189453125
34.522212982177734,113.21575927734375
32.8613395690918,118.81199645996094
30.843124389648438,101.35577392578125
28.827341079711914,143.1768341064453
26.90770149230957,156.12815856933594
26.05384063720703,151.5882568359375
25.112289428710938,130.07730102539062
24.605205535888672,107.25531005859375
23.924232482910156,128.2410888671875
22.87190055847168,111.3929672241211
22.67198944091797,97.43663787841797
22.303627014160156,80.5784912109375
22.19522476196289,85.27407836914062
21.297470092773438,96.07852172851562
20.804399490356445,77.18115234375
20.478710174560547,76.92073822021484
20.79158592224121,74.89556884765625
20.35545539855957,84.34431457519531
20.462448120117188,66.36982727050781
20.689010620117188,57.70610809326172
20.205615997314453,55.43541717529297
20.341238021850586,58.41252899169922
19.982545852661133,52.66462326049805
20.269184112548828,52.48823165893555
19.6117000579834,49.22936248779297
19.83868408203125,54.74277877807617
19.972795486450195,61.90792465209961
19.45513343811035,48.957977294921875
19.37541961669922,59.25789260864258
19.214460372924805,51.202701568603516
18.98838233947754,52.20286178588867
19.01673698425293,50.006404876708984
18.911848068237305,53.2204704284668
18.573806762695312,53.72766876220703
18.443937301635742,46.1806755065918
18.3682804107666,51.97334289550781
18.491714477539062,43.105655670166016
18.4228572845459,47.23365783691406
18.4681396484375,46.295692443847656
18.528810501098633,45.711273193359375
18.446456909179688,49.6204948425293
18.182756423950195,49.97236633300781
18.149892807006836,51.790157318115234
18.266077041625977,44.80414962768555
18.059831619262695,48.73843765258789
17.712907791137695,42.53662872314453
17.874597549438477,47.69915771484375
17.933422088623047,46.59716796875
18.010940551757812,44.87742233276367
17.80743408203125,45.74580001831055
17.77843475341797,47.8007698059082
17.72854232788086,47.60567855834961
17.57294273376465,46.648372650146484
17.78024673461914,49.539695739746094
17.899436950683594,45.32386016845703
17.520774841308594,49.0648193359375
17.267337799072266,48.18464279174805
17.504262924194336,48.53383255004883
17.501819610595703,42.67053985595703
17.41243553161621,46.618812561035156
17.33054542541504,47.61626434326172
17.31865692138672,49.841434478759766
17.39712905883789,44.99693298339844
17.278108596801758,47.397743225097656
17.240253448486328,43.164283752441406
17.43999671936035,43.975624084472656
