loss,val_loss
303.33197021484375,175.144287109375
258.7472839355469,225.92994689941406
232.1943817138672,254.13922119140625
214.48716735839844,226.6958465576172
200.9412384033203,216.57498168945312
190.3575439453125,201.67774963378906
178.549560546875,204.42738342285156
169.21286010742188,166.1334686279297
158.811279296875,165.7818603515625
150.5547637939453,163.62596130371094
140.91200256347656,155.90823364257812
131.5407257080078,139.3255615234375
122.65586853027344,132.15731811523438
116.11167907714844,126.37926483154297
109.20062255859375,131.94383239746094
100.27412414550781,128.60496520996094
93.81726837158203,127.94259643554688
85.87348937988281,145.01730346679688
80.74127197265625,132.27813720703125
76.01094055175781,141.3514862060547
70.38383483886719,128.96421813964844
67.44391632080078,143.1046905517578
62.288089752197266,127.18789672851562
58.7569694519043,122.59364318847656
55.97562789916992,111.51606750488281
52.6041145324707,110.52456665039062
47.985382080078125,116.12218475341797
46.17576217651367,113.84466552734375
42.020652770996094,128.04312133789062
39.39149475097656,115.89602661132812
37.37888717651367,127.89250946044922
36.53487014770508,119.01600646972656
34.373748779296875,117.24160766601562
33.89284896850586,135.7630615234375
32.34914016723633,124.15707397460938
30.730012893676758,118.69744873046875
29.714702606201172,107.14369201660156
28.955595016479492,124.20844268798828
28.795766830444336,106.37317657470703
27.802967071533203,104.91796112060547
26.246578216552734,103.46863555908203
26.078689575195312,93.3204574584961
24.236801147460938,97.9978256225586
23.852922439575195,88.07400512695312
21.946605682373047,91.43183135986328
22.419281005859375,79.72783660888672
22.652833938598633,104.1468505859375
20.302471160888672,90.47139739990234
19.903526306152344,107.06161499023438
19.611867904663086,92.94043731689453
18.906639099121094,94.20293426513672
17.78030014038086,80.0699462890625
17.371179580688477,84.13530731201172
17.226484298706055,81.45191192626953
16.719650268554688,77.10179138183594
15.725959777832031,85.43077850341797
15.305533409118652,89.90657806396484
15.706375122070312,75.41761016845703
14.963748931884766,75.96599578857422
14.591824531555176,84.05158233642578
14.106027603149414,82.58448791503906
14.397710800170898,81.14059448242188
14.15360164642334,84.97662353515625
13.713693618774414,83.93470764160156
12.872454643249512,91.94766998291016
13.76124382019043,88.09647369384766
13.28808307647705,104.6919174194336
12.842911720275879,95.03144073486328
12.541701316833496,98.62000274658203
12.358354568481445,103.00100708007812
11.816967010498047,120.47238159179688
11.252960205078125,123.22344970703125
11.800454139709473,114.37448120117188
11.360175132751465,123.60855865478516
10.862102508544922,142.626708984375
11.380417823791504,145.71141052246094
11.113789558410645,157.80613708496094
11.01575756072998,131.6169891357422
